amparo_legal,categoria,codigo_modalidade,codigo_tipo,contratante,data_assinatura,data_proposta_comercial,data_publicacao,fornecedor,id,informacao_complementar,justificativa_inativo,licitacao_numero,links,modalidade,num_parcelas,numero,objeto,processo,prorrogavel,receita_despesa,sistema_origem_licitacao,situacao,subcategoria,subtipo,tipo,unidade_compra,unidades_requisitantes,valor_acumulado,valor_global,valor_inicial,valor_parcela,vigencia_fim,vigencia_inicio
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2019-01-11,,2021-03-03,"{'cnpj_cpf_idgener': '90.347.840/0006-22', 'nome': 'TK ELEVADORES BRASIL LTDA', 'tipo': 'JURIDICA'}",92728,,,00010/2018,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/92728/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/92728/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/92728/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/92728/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/92728/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/92728/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/92728/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/92728/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/92728/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/92728/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/92728/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/92728/terceirizados'}",Pregão,12,00001/2019,"CONTRATAÇÃO DE EMPRESA DE ENGENHARIA ESPECIALIZADA NO SETOR DE TRANSPORTE VERTICAL (ELEVADORES, ESCADAS ROLANTES E ESTEIRAS ROLANTES) PARA A PRESTAÇÃO DE SERVIÇOS CONTINUADO DE MANUTENÇÃO PREVENTIVA, PREDITIVA E CORRETIVA COM O FORNECIMENTO TOTAL DE MÃO DE OBRA, FERRAMENTAS, EQUIPAMENTOS, MATERIAIS DE CONSUMO E MATERIAIS DE REPOSIÇÃO IMEDIATA, MEDIANTE RESSARCIMENTO, NECESSÁRIO A OPERAÇÃO DE 13 (TREZE) ELEVADORES, LOCALIZADOS NAS INSTALAÇÕES DO COMANDO DO 7º DISTRITO NAVAL EM BRASÍLIA/DF, ESPLANADA DOS MINISTÉRIOS BLOCO “N” E EDIFÍCIO ANEXO, SENDO 07 (SETE) UNIDADES NO EDIFÍCIO SEDE E 06 (SEIS) UNIDADES NO EDIFÍCIO ANEXO TODOS GERENCIADOS PELO SOFTWARE TKVISON®, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA, ANEXO A, DO EDITAL DE PREGÃO ELETRÔNICO Nº 10/2018.",62055.003944/2018-98,Sim,Despesa,,Ativo,,,Contrato,787000,,"162.800,16","40.700,00","40.700,00","3.391,67",2024-01-10,2019-01-11
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2018-01-15,,2021-03-04,"{'cnpj_cpf_idgener': '12.742.245/0001-73', 'nome': 'UNISERVE COMERCIO E SERVICOS TERCEIRIZADOS LTDA', 'tipo': 'JURIDICA'}",92981,,,00007/2015,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/92981/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/92981/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/92981/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/92981/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/92981/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/92981/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/92981/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/92981/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/92981/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/92981/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/92981/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/92981/terceirizados'}",Pregão,12,00001/2018,"1.1. CONTRATAÇÃO DE SERVIÇOS DE EMPRESA ESPECIALIZADA NO SETOR DE JARDINAGEM E PAISAGISMO, INCLUINDO FORNECIMENTO DE MÃO DE OBRA SEM DEDICAÇÃO FUNCIONAL, COM FORNECIMENTO DE INSUMOS E USO DE EQUIPAMENTOS NECESSÁRIOS PARA A EXECUÇÃO DE SERVIÇOS EM CONSERVAÇÃO DE JARDINS, PAISAGISMO, PEQUENAS HORTAS E ÁREAS VERDES, NOS PRÓPRIOS NACIONAIS RESIDENCIAIS (PNR) DE REPRESENTAÇÃO FUNCIONAIS E (PRÉDIO SEDE E ANEXOS), DE ACORDO COM AS ESPECIFICAÇÕES DESCRITAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.",62055.000400/2015-21,,Despesa,,Ativo,,,Contrato,787000,,"1.353.821,28","263.975,60","263.975,60","21.997,97",2022-01-15,2018-01-15
LEI 8.666 / 1993 - Artigo: 42,Serviços de Engenharia,03,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2018-12-20,,2021-03-04,"{'cnpj_cpf_idgener': '19.498.807/0001-24', 'nome': 'ICIL ENGENHARIA LTDA', 'tipo': 'JURIDICA'}",93004,,,00001/2018,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/93004/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/93004/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/93004/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/93004/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/93004/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/93004/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/93004/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/93004/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/93004/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/93004/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/93004/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/93004/terceirizados'}",Concorrência,6,00075/2018,"2.1. CONTRATAÇÃO DE EMPRESA PARA EXECUTAR A RECUPERAÇÃO DA IMPERMEABILIZAÇÃO DE LAJES DE PISO E COBERTURA NO CONJUNTO DE PRÉDIOS DO COMANDO DA MARINHA (CM), NA ESPLANADA DOS MINISTÉRIOS, BLOCO N, EM BRASÍLIA-DF, QUE SERÁ PRESTADO NAS CONDIÇÕES ESTABELECIDAS NO PROJETO BÁSICO E DEMAIS DOCUMENTOS TÉCNICOS QUE SE ENCONTRAM ANEXOS AO INSTRUMENTO CONVOCATÓRIO DO CERTAME QUE DEU ORIGEM A ESTE INSTRUMENTO CONTRATUAL.",62055.003154/2018-11,,Despesa,,Ativo,,,Contrato,787000,,"5.362.835,82","1.787.611,96","1.787.611,96","297.935,33",2021-06-20,2018-12-20
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-03-04,,2021-03-08,"{'cnpj_cpf_idgener': '05.138.913/0001-92', 'nome': 'FORTT DO BRASIL LTDA', 'tipo': 'JURIDICA'}",93340,,,00010/2020,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/93340/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/93340/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/93340/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/93340/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/93340/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/93340/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/93340/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/93340/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/93340/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/93340/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/93340/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/93340/terceirizados'}",Pregão,12,00005/2021,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAÇÃO DE SERVIÇOS DE MANUTENÇÕES PREVENTIVAS E CORRETIVAS DA CENTRAL TELEFÔNICA INSTALADA NO COMANDO DO 7º DISTRITO NAVAL, ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL DO PREGÃO ELETRÔNICO Nº 10/2020.",62055.006867/2020-42,,Despesa,,Ativo,,,Contrato,787000,,"102.499,32","38.499,19","32.000,00","3.208,27",2025-03-01,2021-03-04
LEI 8.666 / 1993 - Artigo: 23 - Inciso: I,Serviços de Engenharia,02,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2020-01-28,,2021-03-10,"{'cnpj_cpf_idgener': '03.983.323/0001-30', 'nome': 'CONSTRUTORA GILBERTI LTDA', 'tipo': 'JURIDICA'}",93781,,,00004/2019,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/93781/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/93781/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/93781/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/93781/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/93781/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/93781/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/93781/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/93781/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/93781/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/93781/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/93781/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/93781/terceirizados'}",Tomada de Preços,1,00021/2020,"CONTRATAÇÃO DE EMPRESA PARA EXECUTAR AS OBRAS DE SANEAMENTO BÁSICO DA VILA NAVAL ALMIRANTE VISCONDE DE INHAÚMA LOCALIZADA NO DISTRITO DE SANTA MARIA, EM BRASÍLIA-DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO PROJETO BÁSICO, ANEXO A, DO EDITAL DE TOMADA DE PREÇOS Nº 4/2019.",62055.005510/2019-11,,Despesa,,Ativo,,,Contrato,787000,,"39.087.708,40","2.452.350,17","2.025.640,69","2.452.350,17",2023-07-27,2020-01-28
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2020-05-06,,2021-03-10,"{'cnpj_cpf_idgener': '00.502.302/0001-68', 'nome': 'MUNDIAL RESIDENCE TRANSPORTES E LOGISTICA LTDA', 'tipo': 'JURIDICA'}",93811,,,00028/2019,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/93811/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/93811/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/93811/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/93811/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/93811/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/93811/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/93811/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/93811/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/93811/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/93811/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/93811/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/93811/terceirizados'}",Pregão,1,00045/2020,"CONTRATAÇÃO MAIS VANTAJOSA DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE NACIONAL DE MOBILIÁRIO, EQUIPAMENTOS, BENS PESSOAIS, AUTOMÓVEIS E MOTOCICLETAS, SOB DEMANDA, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE INSTRUMENTO PARA OS MILITARES E SERVIDORES CIVIS NA JURISDIÇÃO DO COMANDO, CONFORME CONDIÇÕES, QUANTIDADES, EXIGÊNCIAS E ESTIMATIVAS ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL DO PREGÃO ELETRÔNICO Nº 28/2019.",62055.000011/2020-63,,Despesa,,Ativo,,,Contrato,787000,,"493.886,00","493.886,00","493.886,00","493.886,00",2021-05-06,2020-05-06
LEI 8.666 / 1993 - Artigo: 25 - Inciso: I,Serviços,07,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2020-06-25,,2021-03-10,"{'cnpj_cpf_idgener': '62.941.281/0001-34', 'nome': 'MAUELL SERVICOS DE TECNOLOGIA LTDA.', 'tipo': 'JURIDICA'}",93840,,,00001/2020,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/93840/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/93840/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/93840/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/93840/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/93840/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/93840/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/93840/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/93840/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/93840/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/93840/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/93840/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/93840/terceirizados'}",Inexigibilidade,1,00048/2020,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO, INSTALAÇÃO, CONFIGURAÇÃO, ATIVAÇÃO E TRANSFERÊNCIA DE TECNOLOGIA DE SISTEMA DE VISUALIZAÇÃO DE IMAGENS.",62055.002926/2020-11,,Despesa,,Ativo,,,Contrato,787000,,"262.501,48","262.501,48","262.501,48","262.501,48",2021-06-25,2020-06-25
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2020-08-24,,2021-03-10,"{'cnpj_cpf_idgener': '20.936.189/0001-36', 'nome': 'RVA CONSTRUCOES E EMPREENDIMENTOS LTDA', 'tipo': 'JURIDICA'}",93846,,,00007/2019,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/93846/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/93846/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/93846/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/93846/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/93846/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/93846/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/93846/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/93846/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/93846/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/93846/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/93846/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/93846/terceirizados'}",Pregão,1,00058/2020,"CONTRATAÇÃO DE EMPRESA SOB DEMANDA, ESPECIALIZADA PARA A PRESTAÇÃO DE SERVIÇO DE SUBSTITUIÇÃO DE PISO DE MADEIRA POR PISO CERÂMICO COM PLACAS DO TIPO PORCELANATO, CONFORME ESPECIFICAÇÕES EM MEMORIAL DESCRITIVO, A FIM DE SE FAZER A DEVIDA PRESERVAÇÃO DOS PRÓPRIOS NACIONAIS RESIDENCIAIS (PNR), SOB JURISDIÇÃO E RESPONSABILIDADE DO COMANDO DO 7° DISTRITO NAVAL (COM7°DN), LOCALIZADOS EM BRASÍLIA-DF, INCLUINDO MÃO DE OBRA, MATERIAL, EQUIPAMENTOS, FERRAMENTAS, TRANSPORTES, ENCARGOS SOCIAIS, BDI E DEMAIS ENCARGOS, CONFORME E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA, ANEXO I, DO EDITAL DO PREGÃO ELETRÔNICO Nº 7/2019.",62055.002616/2019-55,,Despesa,,Ativo,,,Contrato,787000,,"968.380,40","968.380,40","968.380,40","968.380,40",2021-08-24,2020-08-24
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2020-02-06,,2021-03-10,"{'cnpj_cpf_idgener': '15.054.678/0001-24', 'nome': 'SOLUCOES NEGOCIOS E SERVICOS LTDA', 'tipo': 'JURIDICA'}",93854,,,00013/2019,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/93854/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/93854/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/93854/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/93854/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/93854/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/93854/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/93854/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/93854/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/93854/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/93854/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/93854/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/93854/terceirizados'}",Pregão,1,00030/2020,"CONTRATAÇÃO DE EMPRESA, EM PRESTAÇÃO DE MANUTENÇÃO CORRETIVA DAS EMBARCAÇÕES DE CASCO SEMIRRÍGIDO, PRECISAMENTE SUBSTITUIÇÃO TOTAL DOS FLUTUADORES DE TODA A FROTA DA CAPITANIA FLUVIAL DE BRASÍLIA (CFB) E VISA À CONTRATAÇÃO DE EMPRESA PARA REALIZAÇÃO DO SERVIÇO, DE MODO A ATENDER ÀS NECESSIDADES DA CAPITANIA FLUVIAL DE BRASÍLIA, LOCALIZADO EM BRASÍLIA DF, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL DO PREGÃO ELETRÔNICO Nº 13/2019.",62055.005125/2019-66,,Despesa,,Ativo,,,Contrato,787000,,"332.000,00","332.000,00","332.000,00","332.000,00",2022-02-06,2020-02-06
LEI 10.520 / 2002 - Artigo: 1,Compras,05,98,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2020-09-16,,2021-03-12,"{'cnpj_cpf_idgener': '03.160.007/0001-69', 'nome': 'CALEVI MINERADORA E COMERCIO LTDA', 'tipo': 'JURIDICA'}",94164,,,00006/2020,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/94164/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/94164/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/94164/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/94164/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/94164/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/94164/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/94164/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/94164/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/94164/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/94164/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/94164/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/94164/terceirizados'}",Pregão,1,00065/2020,"REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE HORTIFRÚTIS E DERIVADOS, A FIM DE ATENDER NECESSIDADES DAS ORGANIZAÇÕES MILITARES (OM) SEDIADAS EM BRASÍLIA, SUBORDINADAS AO COMANDO DO 7º DISTRITO NAVAL.",62055.001084/2020-72,,Despesa,,Ativo,,ATA DE REGISTRO DE PREÇOS,Outros,787000,,"31.072,50","31.072,50","31.072,50","31.072,50",2021-09-15,2020-09-16
