amparo_legal,categoria,codigo_modalidade,codigo_tipo,contratante,data_assinatura,data_proposta_comercial,data_publicacao,fornecedor,id,informacao_complementar,justificativa_inativo,licitacao_numero,links,modalidade,num_parcelas,numero,objeto,processo,prorrogavel,receita_despesa,sistema_origem_licitacao,situacao,subcategoria,subtipo,tipo,unidade_compra,unidades_requisitantes,valor_acumulado,valor_global,valor_inicial,valor_parcela,vigencia_fim,vigencia_inicio
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora_origem': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2020-12-30,,2021-08-23,"{'cnpj_cpf_idgener': '00.394.874/0001-70', 'nome': 'ORGANIZACAO FLORESTA ENGENHARIA E SERVICOS LTDA', 'tipo': 'JURIDICA'}",112312,,,00001/2020,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/112312/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/112312/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/112312/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/112312/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/112312/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/112312/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/112312/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/112312/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/112312/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/112312/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/112312/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/112312/terceirizados'}",Pregão,1,10090/2020,SERVIÇOS COMUNS DE ENGENHARIA,67285.004572/2019-16,,Despesa,,Ativo,,,Contrato,120625,,"40.739,97","40.739,97","40.739,97","40.739,97",2021-02-03,2021-01-04
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora_origem': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-03-25,,2021-08-24,"{'cnpj_cpf_idgener': '04.909.730/0001-60', 'nome': 'ENGTERRA COMERCIO E SERVICOS LTDA', 'tipo': 'JURIDICA'}",112439,,,00001/2020,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/112439/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/112439/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/112439/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/112439/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/112439/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/112439/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/112439/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/112439/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/112439/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/112439/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/112439/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/112439/terceirizados'}",Pregão,1,10011/2021,SERVIÇOS COMUNS DE ENGENHARIA,67285.004572/2019-16,,Despesa,,Ativo,,,Contrato,120625,,"202.152,80","202.152,80","202.152,80","202.152,80",2021-06-24,2021-03-26
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora_origem': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-04-26,,2021-08-24,"{'cnpj_cpf_idgener': '20.936.189/0001-36', 'nome': 'RVA CONSTRUCOES E EMPREENDIMENTOS LTDA', 'tipo': 'JURIDICA'}",112449,,,00001/2020,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/112449/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/112449/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/112449/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/112449/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/112449/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/112449/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/112449/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/112449/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/112449/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/112449/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/112449/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/112449/terceirizados'}",Pregão,1,10012/2021,SERVIÇOS COMUNS DE ENGENHARIA,67285.004572/2019-16,,Despesa,,Ativo,,,Contrato,120625,,"102.388,90","102.388,90","102.388,90","102.388,90",2021-06-14,2021-04-29
LEI 8.666 / 1993 - Artigo: 25 - Inciso: I,Serviços de Saúde,07,51,"{'orgao': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora_origem': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-03-04,,2021-09-03,"{'cnpj_cpf_idgener': '09.104.513/0002-06', 'nome': 'ALIANCA INSTITUTO DE ONCOLOGIA S.A.', 'tipo': 'JURIDICA'}",113744,,,00002/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/113744/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/113744/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/113744/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/113744/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/113744/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/113744/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/113744/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/113744/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/113744/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/113744/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/113744/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/113744/terceirizados'}",Inexigibilidade,1,13819/2021,CONTRATAÇÃO DE SERVIÇOS MÉDICOS DE SERVIÇOS DE QUIMIOTERAPIA.,67289.001959/2021-97,,Despesa,,Ativo,,,Credenciamento,120625,,"1.000.000,00","1.000.000,00","0,00","1.000.000,00",2026-03-04,2021-03-04
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora_origem': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-09-02,,2021-09-10,"{'cnpj_cpf_idgener': '09.477.789/0001-40', 'nome': 'MULTITEC ELEVADORES LTDA', 'tipo': 'JURIDICA'}",114373,,,00009/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/114373/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/114373/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/114373/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/114373/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/114373/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/114373/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/114373/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/114373/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/114373/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/114373/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/114373/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/114373/terceirizados'}",Pregão,12,00023/2021,CONTRATAÇÃO PREVENTIVA E CORRETIVA DE ELEVADOR E COM FORNECIMENTO DE PEÇAS ORIGINAIS.,67289.005425/2020-59,,Despesa,,Ativo,,,Contrato,120625,,"29.500,04","14.750,00","14.750,00","1.229,17",2023-09-02,2021-09-02
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora_origem': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-09-01,,2021-09-15,"{'cnpj_cpf_idgener': '02.452.824/0001-28', 'nome': 'LAVANDERIA PADRAO LTDA', 'tipo': 'JURIDICA'}",114982,,,00026/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/114982/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/114982/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/114982/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/114982/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/114982/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/114982/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/114982/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/114982/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/114982/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/114982/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/114982/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/114982/terceirizados'}",Pregão,12,00024/2021,CONTRATAÇÃO DE SERVIÇOS DE LAVANDERIA COMUM.,67289.022350/2019-37,,Despesa,,Ativo,,,Contrato,120625,,"436.301,53","29.413,59","29.413,59","2.451,13",2024-09-01,2021-09-02
LEI 10.520 / 2002 - Artigo: 1,Cessão,05,50,"{'orgao': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora_origem': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-08-26,,2021-09-23,"{'cnpj_cpf_idgener': '00.000.000/0001-91', 'nome': 'BANCO DO BRASIL SA', 'tipo': 'JURIDICA'}",115844,,,00018/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/115844/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/115844/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/115844/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/115844/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/115844/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/115844/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/115844/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/115844/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/115844/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/115844/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/115844/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/115844/terceirizados'}",Pregão,12,00025/2021,"CESSÃO DE USO ONEROSO DE UMA ÁREA DE 110,82M², CADASTRADA NA SDSO SOB O Nº DF.002-67280-E-032, LOCALIZADA NO GAP-DF.",67289.004417/2020-95,,Receita,,Ativo,,,Contrato,120625,,"268.800,00","134.400,00","134.400,00","11.200,00",2024-08-26,2021-08-26
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora_origem': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-09-14,,2021-09-29,"{'cnpj_cpf_idgener': '76.535.764/0001-43', 'nome': 'OI S.A. - EM RECUPERACAO JUDICIAL', 'tipo': 'JURIDICA'}",116555,,,00035/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/116555/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/116555/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/116555/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/116555/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/116555/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/116555/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/116555/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/116555/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/116555/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/116555/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/116555/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/116555/terceirizados'}",Pregão,30,00030/2021,CONTRATAÇÃO  DE  SERVIÇO  TELEFÔNICO  FIXO  COMUTADO LOCAL  E LONGA  DISTÂNCIA  NACIONAL (LDN).,67289.007672/2020-90,Sim,Despesa,,Ativo,,,Contrato,120625,,"93.760,40","93.760,40","93.760,40","3.125,35",2026-09-16,2021-09-16
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora_origem': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-09-23,,2021-10-01,"{'cnpj_cpf_idgener': '02.558.157/0001-62', 'nome': 'TELEFONICA BRASIL S.A.', 'tipo': 'JURIDICA'}",116880,,,00051/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/116880/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/116880/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/116880/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/116880/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/116880/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/116880/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/116880/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/116880/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/116880/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/116880/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/116880/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/116880/terceirizados'}",Pregão,12,00028/2021,CONTRATAÇÃO DE TELEFONIA MÓVEL,67289.001893/2021-35,,Despesa,,Ativo,,,Contrato,120625,,"697.116,00","348.558,00","348.558,00","29.046,50",2024-09-23,2021-09-23
LEI 8.666 / 1993 - Artigo: 23 - Inciso: I,Serviços de Engenharia,03,50,"{'orgao': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora_origem': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-09-17,,2021-10-15,"{'cnpj_cpf_idgener': '54.222.401/0001-15', 'nome': 'ELEVADORES VILLARTA LTDA', 'tipo': 'JURIDICA'}",118439,,,00002/2020,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/118439/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/118439/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/118439/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/118439/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/118439/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/118439/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/118439/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/118439/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/118439/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/118439/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/118439/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/118439/terceirizados'}",Concorrência,1,00016/2021,"CONTRATAÇÃO DE SERVIÇOS DE REVITALIZAÇÃO DE ELEVADORES DO CONJUNTO HABITACIONAL LOCALIZADO NA CSB 04, LOTE 1 E2, TAGUATINGA/DF.",67289.004386/2020-72,,Despesa,,Ativo,,,Contrato,120625,,"1.300.000,00","1.300.000,00","1.300.000,00","1.300.000,00",2023-04-29,2021-09-20
LEI 8.666 / 1993 - Artigo: 25 - Inciso: I,Serviços,07,50,"{'orgao': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora_origem': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-02-09,,2021-10-20,"{'cnpj_cpf_idgener': '34.028.316/0007-07', 'nome': 'EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS', 'tipo': 'JURIDICA'}",118850,,,00007/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/118850/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/118850/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/118850/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/118850/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/118850/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/118850/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/118850/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/118850/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/118850/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/118850/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/118850/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/118850/terceirizados'}",Inexigibilidade,1,00039/2021,CONTRATAÇÃO DE PRODUTOS E SERVIÇOS POR MEIO DE PACOTE DE SERVIÇOS DOS CORREIOS.,67289.000677/2021-72,,Despesa,,Ativo,,,Contrato,120625,,"200.000,00","200.000,00","200.000,00","200.000,00",2026-02-08,2021-02-09
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora_origem': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-04-16,,2021-10-26,"{'cnpj_cpf_idgener': '40.432.544/0001-47', 'nome': 'CLARO S.A.', 'tipo': 'JURIDICA'}",119419,,,00036/2020,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/119419/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/119419/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/119419/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/119419/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/119419/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/119419/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/119419/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/119419/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/119419/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/119419/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/119419/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/119419/terceirizados'}",Pregão,12,00014/2021,CONTRATAÇÃO DE SERVIÇOS DE TELEFONIA,67289.004808/2020-18,,Despesa,,Ativo,,,Contrato,120625,,"6.451.678,72","222.471,68","222.471,68","18.539,31",2025-04-15,2021-04-16
LEI 10.520 / 2002 - Artigo: 1,Serviços de Engenharia,05,50,"{'orgao': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52111', 'nome': 'COMANDO DA AERONAUTICA', 'unidade_gestora_origem': {'codigo': '120625', 'nome': 'GRUPAMENTO DE APOIO DO DISTRITO FED', 'nome_resumido': 'GAP DF', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2021-05-05,,2021-10-28,"{'cnpj_cpf_idgener': '18.607.157/0001-45', 'nome': 'ATERRA ENERGIA E ENGENHARIA LTDA', 'tipo': 'JURIDICA'}",119832,,,00001/2020,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/119832/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/119832/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/119832/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/119832/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/119832/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/119832/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/119832/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/119832/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/119832/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/119832/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/119832/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/119832/terceirizados'}",Pregão,1,00035/2021,CONTRATAÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA,67285.004572/2019-16,,Despesa,,Ativo,,,Contrato,120625,,"176.506,00","176.506,00","176.506,00","176.506,00",2021-07-20,2021-05-06
