amparo_legal,categoria,codigo_modalidade,codigo_tipo,contratante,data_assinatura,data_proposta_comercial,data_publicacao,fornecedor,id,informacao_complementar,justificativa_inativo,licitacao_numero,links,modalidade,num_parcelas,numero,objeto,processo,prorrogavel,receita_despesa,sistema_origem_licitacao,situacao,subcategoria,subtipo,tipo,unidade_compra,unidades_requisitantes,valor_acumulado,valor_global,valor_inicial,valor_parcela,vigencia_fim,vigencia_inicio
LEI 10.520 / 2002 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-03-15,,2022-03-16,"{'cnpj_cpf_idgener': '34.274.233/0001-02', 'nome': 'VIBRA ENERGIA S.A', 'tipo': 'JURIDICA'}",140125,,,00092/2020,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/140125/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/140125/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/140125/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/140125/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/140125/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/140125/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/140125/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/140125/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/140125/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/140125/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/140125/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/140125/terceirizados'}",Pregão,1,00027/2022,AQUISIÇÃO DE COMBUSTÍVEL E ODR,63342.001864/2020-40,Sim,Despesa,,Ativo,,,Contrato,771300,,"1.316.118,26","1.316.118,26","1.316.118,26","1.316.118,26",2023-03-15,2022-03-15
LEI 10.520 / 2002 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-03-14,,2022-03-15,"{'cnpj_cpf_idgener': '13.991.459/0001-46', 'nome': 'BAZA DISTRIBUIDORA LTDA', 'tipo': 'JURIDICA'}",140134,,,00122/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/140134/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/140134/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/140134/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/140134/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/140134/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/140134/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/140134/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/140134/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/140134/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/140134/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/140134/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/140134/terceirizados'}",Pregão,1,00030/2022,AQUISIÇÃO DE LUBRIFICANTES E GRAXAS,63342.001775/2020-01,Sim,Despesa,,Ativo,,,Contrato,771300,,"251.762,41","251.762,41","251.762,41","251.762,41",2023-03-14,2022-03-14
LEI 10.520 / 2002 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-03-14,,2022-03-15,"{'cnpj_cpf_idgener': '12.837.081/0001-68', 'nome': 'ALTOS VOOS COMERCIO, SERVICOS E CONSTRUCOES LTDA', 'tipo': 'JURIDICA'}",140168,,,00130/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/140168/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/140168/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/140168/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/140168/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/140168/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/140168/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/140168/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/140168/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/140168/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/140168/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/140168/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/140168/terceirizados'}",Pregão,1,00035/2022,AQUISIÇÃO DE LUBRIFICANTES E GRAXAS,63342.001775/2020-01,Sim,Despesa,,Ativo,,,Contrato,771300,,"445.423,32","445.423,32","445.423,32","445.423,32",2023-03-14,2022-03-14
LEI 10.520 / 2002 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-03-18,,2022-03-21,"{'cnpj_cpf_idgener': '34.274.233/0001-02', 'nome': 'VIBRA ENERGIA S.A', 'tipo': 'JURIDICA'}",140425,,,00092/2020,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/140425/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/140425/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/140425/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/140425/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/140425/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/140425/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/140425/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/140425/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/140425/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/140425/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/140425/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/140425/terceirizados'}",Pregão,1,00029/2022,AQUISIÇÃO DE COMBUSTÍVEL,63342.001864/2020-40,Sim,Despesa,,Ativo,,,Contrato,771300,,"306.803,85","306.803,85","306.803,85","306.803,85",2023-03-18,2022-03-18
LEI 10.520 / 2002 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-02-23,,2022-03-24,"{'cnpj_cpf_idgener': '54.305.743/0011-70', 'nome': 'HPE AUTOMOTORES DO BRASIL LTDA', 'tipo': 'JURIDICA'}",140428,,,00037/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/140428/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/140428/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/140428/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/140428/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/140428/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/140428/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/140428/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/140428/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/140428/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/140428/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/140428/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/140428/terceirizados'}",Pregão,1,00025/2022,AQUISIÇÃO DE VIATURAS,63342.000023/2021-04,Sim,Despesa,,Ativo,,,Contrato,771300,,"194.230,00","194.230,00","194.230,00","194.230,00",2023-02-23,2022-02-23
LEI 10.520 / 2002 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-03-22,,2022-03-23,"{'cnpj_cpf_idgener': '54.305.743/0011-70', 'nome': 'HPE AUTOMOTORES DO BRASIL LTDA', 'tipo': 'JURIDICA'}",140807,,,00037/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/140807/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/140807/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/140807/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/140807/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/140807/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/140807/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/140807/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/140807/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/140807/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/140807/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/140807/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/140807/terceirizados'}",Pregão,1,00037/2022,AQUISIÇÃO DE VIATURAS ESPECIAIS,63342.000023/2021-04,Sim,Despesa,,Ativo,,,Contrato,771300,,"388.460,00","388.460,00","388.460,00","388.460,00",2023-03-22,2022-03-22
LEI 10.520 / 2002 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-02-22,,2022-02-23,"{'cnpj_cpf_idgener': '34.274.233/0001-02', 'nome': 'VIBRA ENERGIA S.A', 'tipo': 'JURIDICA'}",140833,,,00048/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/140833/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/140833/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/140833/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/140833/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/140833/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/140833/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/140833/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/140833/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/140833/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/140833/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/140833/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/140833/terceirizados'}",Pregão,1,00024/2022,AQUISIÇÃO DE COMBUSTÍVEL AUTOMOTIVO,63342.000378/2021-95,Sim,Despesa,,Ativo,,,Contrato,771300,,"283.455,51","283.455,51","283.455,51","283.455,51",2023-02-22,2022-02-22
LEI 10.520 / 2002 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-03-14,,2022-03-15,"{'cnpj_cpf_idgener': '09.043.182/0001-52', 'nome': 'NA ATIVA COMERCIAL LTDA', 'tipo': 'JURIDICA'}",140850,,,00051/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/140850/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/140850/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/140850/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/140850/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/140850/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/140850/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/140850/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/140850/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/140850/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/140850/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/140850/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/140850/terceirizados'}",Pregão,1,00033/2022,AQUISIÇÃO DE LUBRIFICANTES E GRAXAS,63342.000572/2021-71,Sim,Despesa,,Ativo,,,Contrato,771300,,"186.133,19","186.133,19","186.133,19","186.133,19",2023-03-14,2022-03-14
LEI 10.520 / 2002 - Artigo: 1,Serviços,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-01-24,,2022-01-25,"{'cnpj_cpf_idgener': '09.325.742/0001-61', 'nome': 'FROTA COMERCIO E CONFECCOES LTDA', 'tipo': 'JURIDICA'}",140962,,,00020/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/140962/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/140962/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/140962/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/140962/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/140962/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/140962/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/140962/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/140962/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/140962/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/140962/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/140962/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/140962/terceirizados'}",Pregão,1,00011/2022,SERVIÇOS DE FARDAMENTO,63342.001390/2021-17,Sim,Despesa,,Ativo,,,Contrato,771300,,"783.840,00","783.840,00","783.840,00","783.840,00",2023-01-24,2022-01-24
LEI 10.520 / 2002 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-03-21,,2023-03-22,"{'cnpj_cpf_idgener': '34.274.233/0001-02', 'nome': 'VIBRA ENERGIA S.A', 'tipo': 'JURIDICA'}",141143,,,00052/2020,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/141143/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/141143/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/141143/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/141143/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/141143/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/141143/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/141143/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/141143/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/141143/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/141143/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/141143/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/141143/terceirizados'}",Pregão,1,00036/2022,AQUISIÇÃO DE QUEROSENE DE AVIAÇÃO,63342.001695/2020-48,Sim,Despesa,,Ativo,,,Contrato,771300,,"38.235.600,00","2.941.200,00","2.941.200,00","2.941.200,00",2023-03-21,2022-03-21
LEI 10.520 / 2002 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-03-23,,2022-03-24,"{'cnpj_cpf_idgener': '54.305.743/0011-70', 'nome': 'HPE AUTOMOTORES DO BRASIL LTDA', 'tipo': 'JURIDICA'}",141202,,,00037/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/141202/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/141202/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/141202/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/141202/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/141202/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/141202/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/141202/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/141202/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/141202/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/141202/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/141202/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/141202/terceirizados'}",Pregão,1,00038/2022,AQUISIÇÃO DE VIATURAS ESPECIAIS,63342.000023/2021-04,Não,Despesa,,Ativo,,,Contrato,771300,,"388.460,00","388.460,00","388.460,00","388.460,00",2023-03-23,2022-03-23
LEI 10.520 / 2002 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-03-24,,2022-04-08,"{'cnpj_cpf_idgener': '01.838.723/0001-27', 'nome': 'BRF S.A.', 'tipo': 'JURIDICA'}",141916,,,00091/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/141916/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/141916/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/141916/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/141916/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/141916/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/141916/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/141916/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/141916/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/141916/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/141916/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/141916/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/141916/terceirizados'}",Pregão,1,00039/2022,AQUISIÇÃO DE GENEROS ALIMENTÍCIOS,63342.001022/2021-79,Não,Despesa,,Ativo,,,Contrato,771300,,"2.222.400,00","2.222.400,00","2.222.400,00","2.222.400,00",2023-03-24,2022-03-24
LEI 10.520 / 2002 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '771300', 'nome': 'CENTRO DE OBTENCAO DA MARINHA NO R.J.', 'nome_resumido': 'COMRJ', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2022-04-01,,2022-04-11,"{'cnpj_cpf_idgener': '07.464.749/0001-39', 'nome': 'MG TRANSPORTES E COMERCIO DE CEREAIS LTDA', 'tipo': 'JURIDICA'}",141976,,,00090/2021,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/141976/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/141976/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/141976/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/141976/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/141976/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/141976/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/141976/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/141976/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/141976/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/141976/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/141976/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/141976/terceirizados'}",Pregão,1,00049/2022,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS,63342.000800/2021-04,Não,Despesa,,Ativo,,,Contrato,771300,,"78.900,00","78.900,00","78.900,00","78.900,00",2023-04-01,2022-04-01
